publishedAt,authorDisplayName,textDisplay,likeCount
2022-07-20T10:13:17Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-19T05:21:28Z,@adikencana2011,LAME,1
2022-07-19T10:27:08Z,@fisosofika1239,"siap<br>kalo hate gpp si, cuma gausa komen bang<br>biar ga malu2in <br><br>cah suroboyo og mindset e ngene",0
2022-07-19T11:33:23Z,@rachmadsuryaadikencana290,"@@fisosofika1239 lah ngapain malu2in? Kan pendapat orang ttg suatu karya seni itu totally subjective? Trus yang bener mesti muji2 gitu? Pengabdi Setan 1 juga sama, lame. Gw jauh lebih suka film Joko Anwar yg Impetigore.",0
2022-07-19T12:06:48Z,@teathaienak3084,@@rachmadsuryaadikencana290 husghh buzzer jgn brisik,0
2022-07-19T12:12:02Z,@rachmadsuryaadikencana290,@@teathaienak3084 Lol!,0
2022-07-19T12:14:50Z,@misnah4542,Ratio,0
2022-07-18T10:14:36Z,@usahabro3402,"Serius, jangan di buka, kalo lu gak mau jadi orang gila <a href=""https://www.youtube.com/watch?v=eq3RyjiQma4"">https://youtu.be/eq3RyjiQma4</a>",0
2022-07-20T10:13:28Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-18T00:40:33Z,@wisnuwahyu3030,Itu setting film nya kayak di gedung yg di pakai di film the red ya,0
2022-07-20T10:13:40Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-17T13:09:33Z,@ceritaharianqadir1303,"Memang dari film pertama gua udah curiga sama bapaknya pergi enggak jelas tepat setelah istrinya meninggal tampa kasi tau mau lakuin apa , dan tiba tiba muncul saat genting  entah dari mana",2
2022-07-20T10:13:45Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-17T12:47:20Z,@Mrs.uchihaa,ah kaget :),0
2022-07-20T10:13:50Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-21T05:10:31Z,@tamaputra4932,🐔🐔🐔,0
2022-07-17T10:42:29Z,@MateusSantos-iy1le,I want this on shudder,0
2022-07-20T10:13:55Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-17T08:57:18Z,@maryamadzraa645,nonton yg pertama aja ngeri anjir,0
2022-07-20T10:14:00Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-17T04:41:53Z,@DECOADVERTISING,"Pengabdi setan 1, ada yg ingat ga,sebelum dia pindah ke rumah susun, tampilan akhir film sebelum bersambung, ada cowok dan cewek lagi menari di dalam ruangan, terlihat ada kacang merah yang di dalam toples itu, <br>Ada yang tau ga yang megang kacang merah itu kan segerombolan sekte, bearti dia tinggal di rumah susun itu, kumpulan nya parah sekte dong. <br>Wihh, nambah seramm nii.",0
2022-07-20T10:14:05Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-21T16:11:07Z,@infiltrann3482,"Biji saga itu, bukan kacang",0
2022-07-17T03:32:43Z,@VT_Kyrieloid_INA,"Izin save &amp; share ya Min,Terima kasih 🙏",0
2022-07-20T10:14:10Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-17T03:27:11Z,@satyabudi,Color gradingnya bener2 cinematic ala horror hollywood 😍<br>Gak kaleng&quot; ini kameranya.,0
2022-07-20T10:14:15Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-16T13:47:24Z,@tinom5684,"kayanya kurang serem dari trailernya, moga2 saya salah, setting nya jg agak aneh, ky nonton the raid pas di rusun, hahaha, kalo iko uwais muncul sih epik banget, wkwkwk",1
2022-07-20T10:14:24Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-16T10:38:54Z,@anwarsaepul4269,Please bolehin bawa selimut / kain untun nonton ni film karena pasti serem bangt ni film,0
2022-07-20T10:14:31Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-16T09:30:45Z,@maiiaserli8293,"Pengen banget nonton,semoga nanti ada di bioskop Hongkong..",0
2022-07-20T10:14:38Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-16T08:50:20Z,@gilbertowang5843,Gak sabar gue cok pengabdi setan 1 aja udah serem mantap 👍🏻👍🏻👍🏻 saya suka ini trailernya bagus jadi inget trailer yg artis baru viral udah diajak main film trailernya buat ngantuk dan seperti FTV tayang di bioskop mantap mementingkan kualitas film  semoga sukses film ini 👏🏻👏🏻,0
2022-07-20T10:14:45Z,@anandawiresta8079,"Dibalik layar yang tak terexpose <a href=""https://www.youtube.com/watch?v=jhASvCIRQts"">https://youtu.be/jhASvCIRQts</a>",0
2022-07-16T06:24:13Z,@dehanmahansaf5905,Joko anwar,0
2022-07-16T05:02:39Z,@offsos,"Satu2nya film horror yg gue tunggu taun ini, kemarin ada film yg sempat hype gila tp ttp aja ga di kasih mau luangin waktu buat nonton",0
2022-07-15T23:16:30Z,@Yofficial12,Nice,0
2022-07-15T15:08:37Z,@anakrantau-ww7wl,Gak bsa nnton in mahh,0
2022-07-16T03:38:32Z,@filmthusiast8040,kenapa?,0
2022-07-15T08:48:20Z,@gmsmedis7198,"<a href=""https://www.youtube.com/watch?v=cEoPX5fMD0c"">https://youtu.be/cEoPX5fMD0c</a><br>Livy Renata hot seksi <br><br>Viral senam Taiwan penuh cewe sensual di Taman <a href=""https://www.youtube.com/watch?v=H9Rfbg9Pek0"">https://youtu.be/H9Rfbg9Pek0</a><br><br> viral video Only Fans Devy Anastasia <a href=""https://www.youtube.com/watch?v=MBA4Vnkz8_g"">https://youtu.be/MBA4Vnkz8_g</a><br><br>Guru MA dan siswi di toilet  sekolah <a href=""https://www.youtube.com/watch?v=i-xLPpb0u2E"">https://youtu.be/i-xLPpb0u2E</a><br><br>Ini breast yoga Maria Vania feat Pamela bikin seger   <a href=""https://www.youtube.com/watch?v=Lhz2rC-IWIA"">https://youtu.be/Lhz2rC-IWIA</a><br><br>Viral video oho oho DJ Joice <a href=""https://www.youtube.com/watch?v=y-P7BckcRgA"">https://youtu.be/y-P7BckcRgA</a><br><br>Pijat awalnya, endingnya<br> mantap2 Elaiza Melabi <a href=""https://www.youtube.com/watch?v=SfSHuMtjyy4"">https://youtu.be/SfSHuMtjyy4</a><br><br>Viral video selebgram ZE kesebar <a href=""https://youtu.be/1NLXQ6gw6rIvbb"">https://youtu.be/1NLXQ6gw6rIvbb</a>",0
2022-07-15T06:41:15Z,@silmianisa1098,Ngak sabar nonton pengabdi setan yang ke-2 pasti lebih seru 🤗,0
2022-07-14T22:11:40Z,@ryansatria4671,Yang ditunggu tunggu selama ini pengabdi setan 2 auto rame rame ke bioskop ini mah😂👍,1
2022-07-14T19:53:31Z,@dwifathimah5986,Lokasi rumah susun nya beneran gedung kosong,2
2022-07-14T14:34:48Z,@kangdanii1868,"Semoga medapatkn ranting 9 dri pegemar film joko Anwar,semoga film terbaru ini medapatkn atusias yg banyak dan virral di sosmed  seperti film kkn yg virall sanah sinih diduniamaya,,untuk dilihat.",3
2022-07-14T12:52:43Z,@taufiqyogapratama6471,Gak sabarrrr 😭,0
2022-07-14T07:28:26Z,@memet_cover1899,Wow Wow Wow,1
2022-07-13T15:48:01Z,@3gar155,Semoga ceritanya tidak mainstream,1
2022-07-13T14:36:19Z,@firmanpriawahid3834,"Film jonar tmponya plsn tpi pasti,,,tdk brfokus horor pda make up hatunya,,tpi jga pda fell atmosfernya filmnya,,,",0
2022-07-13T05:56:29Z,@kukuhpriyo7006,Sudah ga sabar ini,1
2022-07-13T05:32:08Z,@arlert7193,"kayak deleted scene nya the nun jir <a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=74"">1:14</a> dari gelap nyalain lilin trs muncul oknum nya wkwk",0
2022-07-12T22:34:06Z,@amaswijaya,https://youtu.be/PTaC_jjkzKM,0
2022-07-12T22:25:36Z,@dewiherlina7161,"Yang paling berkuasa mengatur seluruh dunia &amp; akhirat adalah Pencipta Dunia.<br>(semua manusia di seluruh dunia diciptakan oleh Pencipta yg sama.   Tapi di dunia ada banyak       a  g  a  m  a     &amp;   aliran kepercayaan serta ada juga yg atheis.   Siapakah Pencipta manusia    &amp;  dunia ?   Banyak orang mengakui bahwa Pencipta Dunia itu antara lain   :   Maha  Kuasa ,  Maha  Kasih.     Maka  Pencipta Dunia  memberitahu siapa diriNya,  pasti dgn cara yg sangat / paling mudah.   Supaya manusia bisa dgn sangat mudah juga mengetahui Pencipta manusia).<br>       Pemilik  Dunia  =  Pemilik  Akhirat<br>     Pengatur Dunia   =  Pengatur Akhirat<br><br>(kalau pemilik rumah,  paling berkuasa mengatur + buat peraturan utk orang2  yg  menghuni / mengontrak rumahnya)",1
2022-07-12T10:17:19Z,@lokerbagus5066,Joko anwar = kualitas,1
2022-07-12T09:03:34Z,@RandyArmy,Kenapa gk lagu dari kangen band? Biar serem gtu,0
2022-07-15T12:09:21Z,@kamanseptia2838,Kangen band tahun 1985 udah ada?,0
2022-07-20T15:51:19Z,@earthquakevideoworld1899,"Ini kan Pengabdi setan 2 setting nya tahun 1990an, ya kali kangen band😂",0
2022-07-22T02:06:00Z,@RandyArmy,Oh pantesan settingnya 80an,0
2022-07-11T22:52:00Z,@bobbysetyoputro4842,Klo sutradara nya kkn desa penari itu om joko.. wah bakal jd bgmn yak.. seru kliatannya,0
2022-07-11T16:27:51Z,@kokoangga3733,Perasaan komen nya bnyk bgt yg ngbandingin sma KKN kocak..<br>Setiap film pasti ad kekurang/kelebihan nya sndri2 tinggal kita filter aja film mana yg sesuai sma selera kita gk perlu lah banding2 in karya orang lain,1
2022-07-11T18:03:21Z,@pakober7489,"Ini beneran rilis tgl 4 , hari Kamis? <br>Biasanya rebo",0
2022-07-11T10:54:19Z,@boyhaling9878,"Wah ada ustadz di menit <a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=66"">1:06</a> kayak nya bakal mati sama setan tuh ustad. &amp; Paranormallah yang bakal sang penyelamat :(",2
2022-07-11T09:07:38Z,@HendraHendra-qb4vs,Ko blm ada d bioskop ya.,0
2022-07-11T11:39:48Z,@muchlisin9586,agustus,0
2022-07-19T08:49:21Z,@fhour9306,Kan udah tertera itu &quot;4 AGUSTUS DI BIOSKOP&quot; 😩🤌,0
2022-07-11T04:44:13Z,@nyantaiwae82,medeni...,0
2022-07-11T04:36:07Z,@zarinaashlyn9502,Kok merinding yah. Serius ini harus nonton. Keknya bakalan booming ini film,0
2022-07-11T00:00:53Z,@iheworld134,Joko anwar itu ky steven spielbergnya indonesia lah...udah branded namanya,1
2022-07-10T11:10:55Z,@okyruslanwijaya6031,Long awaited movie,0
2022-07-09T14:46:45Z,@hudayarendrakomara9003,Gk sabar nonton,0
2022-07-09T14:38:14Z,@nurrachmangani2072,film pengabdi sumbi ada gak?!?=.,1
2022-07-09T14:37:12Z,@nurrachmangani2072,film pengabdi sumbi ada gak .,0
2022-07-09T13:04:19Z,@chasanasyhari1821,Rusun nya kek di film dreadout,0
2022-07-09T10:48:33Z,@shelter7,"Saat camping sendirian, saya ketemu video ini... 😂😂😂 Saya pengen pulang 😭",0
2022-07-08T11:34:24Z,@frontoffice5571,"mantap bos, lanjutkan",0
2022-07-08T08:10:05Z,@asapdapurumma1085,Pengkor sama temen perempuan gundala ternyata bapak sama anak😂,0
2022-07-07T11:56:44Z,@azkadarajat3600,iklan asu,0
2022-07-07T06:08:46Z,@mattbroderick3179,"Masuk akal gak sih. Rumah susun tapi ambiance nya gloomy &amp; creepy?? 🤣🤣<br>Please deh, film horror sih film horror, tp mestinya tetep ada dinamikanya dong biar emosi lbh dimainkan, dan adanya ambiance yg natural &amp; cerah di beberapa scene justru bikin lbh ngeri krn jadi lbh dekat sama realitas keseharian ..",0
2022-07-07T05:02:46Z,@rianfebriana4713,"Hmmm menarik, tdk terpikirkan oleh saya apa yg dikerjakan oleh ayah selama keluarganya di hantui. layak ditunggu kelanjutannya",2
2022-07-07T05:57:22Z,@Genuanne,BENERRR!!!! Aku juga kepo bgt ini,0
2022-07-07T05:58:05Z,@Genuanne,"Terus kan sebelum si ibu meninggal si bapaknya ini kan bisikin sesuatu ke ibunya, nah ini aku kepoooo",0
2022-07-07T02:38:10Z,@simonjandry5983,"Joko Anwar,gak akan pernah gagal",0
2022-07-06T11:04:36Z,@SSS-pe9lq,Ini baru serem gk kaya KKN 🤣,1
2022-08-01T08:35:03Z,@salmanaman113,Tarian mistis,0
2022-07-06T07:42:04Z,@xyzzz777,Tolong hantu hantu nya di kondisikan,0
2022-07-06T06:50:17Z,@kukuhpriyo7006,ga Sabar nih,0
2022-07-06T05:19:38Z,@lolgeacinta288,Salfok ama pocong nya,0
2022-07-05T16:37:10Z,@Vtuber_Spy,Pengkor udah tua YGY,0
2022-07-05T13:15:40Z,@BenangBiru13,Mencium aroma2 Ticket War,0
2022-07-05T13:03:56Z,@adrianaamran5021,CANT WAIT!!! I’M HUGE FAN OF INDONESIAN HORROR MOVIE ESPECIALLY FROM MAS JOKO 🥹🥹 Salam from Malaysia 🇲🇾,18
2022-07-07T11:04:41Z,@sipadi5735,"You should watch Ivanna too, it released on 14 July 2022 from the director Kimo Stamboel (Rumah Dara, Ratu Ilmu Hitam)",0
2022-07-14T12:53:43Z,@josss_gandossser,Joko Tingkir ngombe dawet ???,0
2022-07-05T10:55:28Z,@DotaRubickEvil,Mr Satan 02 ? -drug satan band (the joker god),0
2022-07-05T06:26:56Z,@nikorahmatsyah3293,Kok blom main di bioskop?,0
2022-07-05T08:41:39Z,@filmthusiast8040,"4 agustus 2022 , 29 hari lagi",0
2022-07-05T12:06:45Z,@urh5941,Kan ada tulisannya tayang mulai 4 agustus,1
2022-07-05T04:27:06Z,@ridwanridwan260,Di ending trailer ada kata &quot;siapa lu&quot; 😑,0
2022-07-05T01:53:01Z,@urfafirsta235,Harus banget nonton ini mah.,0
2022-07-04T15:43:45Z,@Будьспокоен-г8и,Siapa Lu? 🤔,0
2022-07-04T14:20:41Z,@EzobKun,"Karya pak joko anwar memang sudah tidak di ragukan lagi,dari trailer saja sudah membuat saya merinding sendiri.mantap pokoknya 👍",1
2022-07-04T08:17:11Z,@ayinrym,film muncul gue langsung gass bgt nonton HARUS BGTTTTT!!!,2
2022-07-04T05:29:47Z,@lenichyntiaputri937,Wajib nonton sih ini,0
2022-07-03T13:48:25Z,@danixeat5823,joko anwar tuh gabungan tim burton sama sam raimi bangga gua indonesia punya sutradara sekelas dia,4
2022-07-03T12:44:45Z,@iksaniksan1470,"Film berkualitas tinggi,BKN cmn modal tarian dan kesurupan dan dapat hidayah🤣",1
2022-07-03T11:25:49Z,@newzaelans,Wajib jd film dg pnonton trbanyak ini mah hrus bsa ngalahin kkn yg trkenal gara2 tread 😂,0
2022-07-02T18:21:32Z,@ShihabEntertainment,sure 💯 %Joko the next great work 👌🔥,1
2022-07-02T17:32:47Z,@abidal4001,Sound dijudul mirip mirip film Insidious,0
2022-07-02T09:37:24Z,@qolbualsyarifa1013,Film setan yang aku tunggu &quot;,0
2022-07-02T07:42:46Z,@mylife-uf4gu,Kurafat,0
2022-07-02T06:48:19Z,@hayumetot363,Saya menunggu pilem ini dari jaman romawi akhirnya penantianku berbuah hasil,0
2022-07-02T05:16:13Z,@kxntolicious,"ini lebih keren dri yg ke 1 gk siii..... vibe nya kena <b>Sebelum Iblis Menjemput.</b> Suka nih yang banyak jumpscare gini, lebih layak dari film viral yang kemarin yang 2 jam full monoton, muter2 doang",0
2022-07-02T04:22:16Z,@ajipambudi7540,Kwkwkwk &quot;siapa lo? &quot;,0
2022-07-02T01:21:29Z,@Mepuvio,"James Wan be like: finally, a worthy opponent",0
2022-07-01T16:14:33Z,@sekarajeng7874,Udh gasabar mau nonton,0
2022-07-01T15:14:39Z,@auliasatriawan4488,GILAAAAAA KEREN BANGET! WAJIB NONTON👍<br>Pengabdi setan 1 ajah Ampe ga bisa tidur berhari hari...semoga ini juga ga mngecewakan....<br>Yesss,0
2022-07-01T12:35:56Z,@darkzblink4435,Karya bang Joko Anwar pasti mantab,0
2022-07-01T11:48:44Z,@tagledout6148,Ga sabar 🔥😱,0
2022-06-30T20:51:19Z,@isky3648,This looks good,0
2022-06-30T16:08:24Z,@nyongviral3242,mas Joko kenapa gatot kaca gak jadi ente aja yg pegang<br>kan lihat hasilnya sekarang di pegang hanung<br>ancur tuh pelem... ...  <br>dr awal tau di pegang sama hanung aja udah pesimis.. pd hal konsepnya udah keren banget<br>eh eksekusi nya berasa kaya ntn FTV di bioskop<br>mana pemainnya anak sinetron semua<br>dialognya kaya nontn sinetron anak jalanan.. <br>ancur tuh pelem nyungsep banget<br>nembus 200 penonton aja gak sanggup<br>malah sekarang katanya udah turun layar...,0
2022-07-01T15:06:57Z,@sipadi5735,"Tenang aja kan projek Bumi Langit masih jalan, next ada Sri Asih 2022",1
2022-06-30T15:35:37Z,@cahyamaulana5441,Mengerikan,0
2022-06-30T15:34:07Z,@cahyamaulana5441,Really can&#39;t wait,0
2022-06-30T13:22:07Z,@rendynovasyamputra955,ini horor yg paling ditunggu 😍,0
2022-06-30T08:23:56Z,@sukmaraadiwinata9868,Bahasa kekinian nya malah ada<br>&quot;Siapa Luh&quot;&quot;,0
2022-06-30T05:32:01Z,@abdulmalik-un9gc,b aja bagusan yg prrtmaa,0
2022-07-03T06:15:35Z,@ibnuzamil1726,Baru trailer,1
2022-08-01T09:13:22Z,@salmanaman113,"Nonton dulu yg ke 2, baru bisa bandingin sama yg pertama",0
2022-06-30T04:41:48Z,@nnzhr_1831,saking penasarannya nonton thailernya sampe mau 7x,0
2022-06-30T03:38:18Z,@rendiderisman9567,Kayak nya di flim kedua ini bakalan ada adegan psikopat nya deh (perkiraan),0
2022-06-30T00:50:56Z,@lancararjuna4562,"mnt <a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=85"">1:25</a> siapa tuch",0
2022-06-29T15:46:44Z,@AnisBaswedan24,Wow. Ada sequelnya,0
2022-06-29T15:19:50Z,@msr3791,Indonesia bikin filem seram ❌<br>Indonesia develop game seram✅,0
2022-06-29T13:18:37Z,@pencarikebenaran1909,Bisa-bisanya dia bilang Siapa Lu?? 😭😭,0
2022-06-29T12:33:28Z,@khoirulan_ze,aku kira komun*s,0
2022-08-01T04:17:26Z,@wildanfirmansyah31,communion itu komunitas yg berarti disini merujuk ke sekte.,0
2022-08-03T00:29:15Z,@khoirulan_ze,@@wildanfirmansyah31 serius banget om,0
2022-06-29T10:49:33Z,@irvaldiprajaka1873,"lebih seram mana nih pengabdi setan atauu yang ini <a href=""https://www.youtube.com/watch?v=Fq21mFY8qLQ"">https://www.youtube.com/watch?v=Fq21mFY8qLQ</a>",0
2022-06-29T10:30:52Z,@budipratama9357,"ada yang baru ni gayss<br><a href=""https://www.youtube.com/watch?v=Fq21mFY8qLQ"">https://www.youtube.com/watch?v=Fq21mFY8qLQ</a>",0
2022-06-29T10:30:37Z,@budipratama9357,"vidio baru ni gayss<br><a href=""https://www.youtube.com/watch?v=Fq21mFY8qLQ"">https://www.youtube.com/watch?v=Fq21mFY8qLQ</a>",0
2022-06-28T16:37:59Z,@ditoseptiono6291,JANGAN TERJUN KE DUNIA MUSIK. JADI MUSISI ATAU PENYANYI.,0
2022-06-28T13:33:53Z,@Abiyyutubz,"Film horor the the best sih menurut saya, cinematography nya, sound efek dan serta jalan ceritanya semuanya dibuat dengan luar biasa... Terbukti Film horor pertma yg dapat penghargaan dalam piala citra..<br>Ga sabar liat filmnya..",1
2022-06-28T13:25:43Z,@purnamasari3788,Mau pesan tiket dari sekarang bisa gak yaa gak sabar,0
2022-06-29T07:35:33Z,@gizanputra9840,Ngawurr,0
2022-06-28T12:35:10Z,@conankun9447,Saya mengoleksi karya Joko anwar selalu mengesankan the best.,0
2022-06-28T07:08:27Z,@zahranafisa8757,"Barusan gw nonton td pagi masih 1jt, sekarang dah 1.1 jt 😭 ayo guysramaikan trailer dan filmnya 👊🏻",1
2022-06-28T06:28:05Z,@angganuryana6697,jadi inget mantan <br>😃,0
2022-06-28T05:42:33Z,@jatiutomo3615,bakal geser KKN Desa Penari ???,0
2022-06-28T05:27:48Z,@ibnuffan-7247,"😱 | Pas Nonton Trailer-nya Aja Udah Bikin Merinding, Apalagi Nonton yang Versi Full-nya Nanti di Bioskop..",0
2022-06-27T15:20:38Z,@haikalagungadiana8392,ayo ramaikan gagalkan kkn,1
2022-06-27T14:51:20Z,@jendraljoker8157,Buatin film yg cocok wat aku dong 🤭😊🙏🙏🙂 ngarep 🙂🔥🇲🇨💪,1
2022-06-27T14:49:43Z,@jendraljoker8157,Jaminan kualitas..pokoknya sport jantung..👍👍🙂🙂 serem,3
2022-06-27T14:42:26Z,@adimt4769,soundtrack nya enak banget ditunggu yang versi fullnya,3
2022-06-27T06:39:30Z,@jodohnyajefrinichol7298,"baru nntn trailernya aja udah merinding, keren siii",6
2022-06-27T05:36:55Z,@masdann-96,MASAK YANG KAYAK GINI KALAH AMA KKN,1
2022-06-27T04:43:17Z,@4.muhamadulilalbab552,"Ibunya pengen punya anak, bapaknya pengen punya uang. 😥😥😥😥",5
2022-06-27T04:34:27Z,@yudhistiraadi4263,"<a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=74"">1:14</a> terbaik",3
2022-06-26T16:40:15Z,@jorsbertutur568,Film Indonesia horor yg paling aku tunggu.....,2
2022-06-26T14:27:47Z,@sahrulidin3649,Mau nnton tpi lampunya dinyalain,2
2022-06-26T12:40:13Z,@tomsleyer8953,Kapan tayang di bioskop,2
2022-08-01T09:15:06Z,@salmanaman113,4 agustus 2022,0
2022-06-26T12:29:45Z,@cicisumiati5475,tayang di bioskop nya kapan sih? pengen nonton,2
2022-06-26T14:16:09Z,@rb13id,kan diakhir klip nya ada mbak🤡,2
2022-06-26T07:56:53Z,@mountainpatrol8201,coba musiknya ganti yang khas bikini bottom pasti kan engga degdegan,2
2022-06-26T07:06:21Z,@Cimin_MakLoR_abangAngga,Ayo kalahkan rekor kkn hrs tembus 10jt views,4
2022-08-01T09:15:28Z,@salmanaman113,semoga bisa lebihh,0
2022-08-07T15:33:30Z,@herrvansteiger4005,"Sorry bro kalo menurut gue, nggak bisa",0
2022-06-26T05:24:32Z,@muhamadzainal7365,"Deuh udah paling males gue kalo sama film2 horor indo, ntar juga sama jatoh² kek film kkn ds penari, yg menurut gue cuma rame karna penasarannya aja, tp kualitas filmnya ya gitu gitu aja.",0
2022-06-27T15:21:15Z,@haikalagungadiana8392,"tenang bro, ini Joko Anwar, beda, yakin gw",1
2022-06-27T22:15:42Z,@elaina4548,Ga prnah nonton pengabdi setan 1?,0
2022-06-27T23:20:51Z,@freeze2402,bisanya komentar aja,0
2022-06-28T00:36:29Z,@aisyahanaafi9991,"kualitas joko anwar baguus sii, film&#39;nya dari dulu juga bagusss",2
2022-06-29T15:12:43Z,@Kahensss,"Lu lahir kapan bro? Bisa2nya pukul rata semua horor kek gtu. Semua horor ada banyak sub genre nya, dan ga semua orang selera,  mungkin aja lu bukan calon market dsini jadi asal komen ga pake data.",4
2022-06-26T04:55:27Z,@deandenandra463,Jadi gasabarr 😌,2
2022-06-26T04:49:49Z,@watujaranentertainment3162,"Aku gak tau lagi sm video ini, terlalu seram juga <a href=""https://www.youtube.com/watch?v=aJVe3HKda78"">https://youtu.be/aJVe3HKda78</a>",0
2022-06-26T04:01:35Z,@novandita9071,maju film indonesia,2
2022-06-26T02:13:26Z,@viscode46,kok ada kalimat : &quot;Siapa Lo ?&quot;<br>pengabdi setan 1 kayaknya pilihan bahasanya tahun2 70an,3
2022-06-26T04:57:10Z,@Kahensss,Nah itu dia,0
2022-06-26T04:57:23Z,@Kahensss,Yg paham jelasin,1
2022-06-26T05:15:55Z,@viscode46,"@@Kahensss di trailer ini , pilihan kata orang ke satu ada aku dan saya , sdh standar. tp saat scene terakhir &quot;siapa lo ?&quot; . gpp sih,  tp jd ada lubang sedikit",4
2022-06-27T23:21:08Z,@fisosofika1239,"@@viscode46 mungkin karena yang ps 1 itu kan latarnya di desa, sementara para tokoh barunya ini orang kota. Di mana pemilihan bahasa orang kota sama desa itu beda, ada yang masih rada sama, dan ada yang beda jauh. Dan ini berlaku dari dulu sampe skrg. Ambil contoh, semisal si A awalnya orang Jakarta yg tinggal di bagian perkampungannya. Di kampung itu dia menggunakan bhs yg terkadang campur dgn bhs sunda dan jarang dicampur pakai bahs inggris. Nah terus suatu ketika dia pindah ke bagian kota atau pusatnya Jakarta. Dia akan kaget karena lingkungannya &#39;berbahasa beda&#39; yakni kadang dicampur bahasa inggris, pengucapan lo gua yang berbeda, dan maaf, biasanya lebih kasar. Lama kelamaan A juga pasti mengikuti orang - orang di lingkungannya dgn berbahsa &#39;kota&#39; tadi.<br><br>Gitu sih analisis gw. Maaf kalau salah wkwkwk",4
2022-06-29T15:15:21Z,@Kahensss,"@@fisosofika1239 gpp ka, soalnya aku juga bbrpa nnton film tahun 1980an dan memang utk Betawi alias yg di JKT udah ada sih elo gw, tergantung pembawaan si aktor aktrisnya juga ya ka,",2
2022-06-26T01:41:56Z,@fikihiro5642,"angkat topi buat bang Joko Anwar.. saya suka di film ini bnyk teori, misteri dan teka-teki.. seolah pnonton bisa nebak ngulik sndiri dan berpikir, bahkan prlu mereview kmbali dr film² sblmnya.. bak film universenya karya James Wan di seri Insidious dan Conjuring.. salute 👍<br>support selalu!",1
2022-06-29T15:17:14Z,@Kahensss,"Iya bener, ka. Banyak hal yg bisa kita pelajari dan kritisi. Jadi membuka lahan utk diexplore ya ka",1
2022-06-25T23:11:23Z,@gedeyudhasuryawan184,SIAPA LO😭🗿,2
2022-06-25T19:07:23Z,@npcgaming9277,"Saya menyukai semuanya, pemeran yg sangat profesional.teruntuk karakter wanitanya sangat luar biasa dan cantik.semoga segera perilisannya.",2
2022-06-25T15:11:18Z,@diogamersgamingpart2881,O,0
2022-06-25T14:46:28Z,@leev9406,semoga lebih kuat lagi ceritanya,1
2022-06-25T12:44:23Z,@Mdsyah00,Trailer aja udah merinding cuyyy 😀 filem filem seram indonesia memang terbaik 🇮🇩🔥 salam dari malaysia 🇲🇾,81
2022-08-12T04:41:29Z,@masbangbung4181,"Jangan lupa nonton ya ntar kalo dah tayang di malaysia😊<br>Aku kmrn sdh nonton, bagus filmnya👍 sereem banget 😵‍💫",4
2022-08-15T15:49:08Z,@arischannel7026,"@@masbangbung4181 ya baru lepas tonton saya guys seram bgt,Keren salam dari Malaysia 🤗",2
